startDate,count,quote1,quote2,quote3
19960527,268,WEDDINGS;Rebecca Herschler And John A. Hope,,
19960603,275,"Hope, and Pragmatism, for U.N. Cities Conference",,
19960610,261,"Last Youth Leaves Montana Ranch, Raising Hopes of a Peaceful End tothe Standoff",,
19960617,257,Nuclear Reality : LETTERS TO THE EDITOR,,
19960624,265,"WEDDINGS;Karen Hefler, Ted Hope",,
19960701,240,"Power Up, and Let the Games Begin;High-Technology Companies Hope to Score a 10 (at Least a 9.8) in Atlanta",,
19960708,258,"In Hope of Winning Clinton Over, Netanyahu Visits U.S. This Week",,
19960715,276,BASEBALL;Hutton Offers Hope on Rotation,,
19960722,306,New Hope for Bangladesh,,
19960729,276,Depressed Office Market Sees Little Room for Hope,,
19960805,239,U.S. Steps Up Effort to Get India to Join A-Test Ban,,
19960812,246,Civil Rights Lawyers Hope to Use Hartford Schools Case as a Model,,
19960819,248,Clinton Book Repeats His Speeches,,
19960826,261,Airbus Pins Hopes on 'Super-Jumbo',,
19960902,267,Bosnia's Last Best Hope,,
19960909,229,Not a Political Plan,,
19960916,267,"CBS counterattacks the cable networks, hoping to reclaim its old loyalists.",,
19960923,272,Why Lilco Hopes for a Takeover,,
19960930,295,Master of the Sorrow That Knows No Hope,,
19961007,239,Democrats Hope Candidates Ride Coattails,,
19961014,232,LETTERS TO THE EDITOR,,
19961021,269,Contest in Tampa Area Reflects G.O.P. Hopes and Anxieties,,
19961028,285,Zimbabwe Hopes for Gold From a Rush of Investors,,
19961104,281,Theater in Review,,
19961111,245,How a Stalled Submarine Sank North Korea's Hopes,,
19961118,228,"Brawny, but None Too Tall, Cincinnati Has High Hopes",,
19961125,251,Battle on Youth Smoking Brings Hope and Caution,,
19961202,256,"With Hope Amid Sadness, the Toll of AIDS Is Remembered",,
19961209,266,"Serb Leader's Foes Persist, Hoping He Will Blink First",,
19961216,238,Turks Hope U.S. Will Push Cyprus Pact,,
19970101,230,Mets Hope the Real Olerud Will Stand Up and Swing,,
19970108,255,Owners Hoping for Paradise Regained,,
19970115,275,"Talks Begin, but Some Countries Say Airlines Are Not Ready : U.S. Presses Asia for 'Open Skies'",,
19970122,235,Liberian Militias Lay Down Arms and Raise Hopes,,
19970129,231,"Paid Notice: Deaths  GORDON, STANLEY",,
19970205,238,Families Survey Flight 800 Wreckage,,
19970212,265,New Rwanda Killings Dim Hopes for Amity,,
19970219,239,"U.S. Hopes for 'Amicable' Solution, Albright Says : EU Seeks to Calm Cuba Dispute",,
19970226,277,No Headline,,
19970305,231,"Paid Notice: Deaths  COBHAM, AGNES HAYDU",,
19970312,269,Clinton Hopes to Jump-Start Bipartisan Talks on Budget,,
19970319,278,Senators Hope Their Road Show Revives Campaign Financing Bill,,
19970326,266,Senators Hope Their Road Show Revives Campaign Financing Bill,,
19970402,233,"Paid Notice: Deaths  PARSLY, LAWRENCE",,
19970409,279,"Proud but Cornered, Mobutu Can Only Hope",,
19970416,260,"Paid Notice: Memorials  COHEN, LAWRENCE I.",,
19970423,277,Watson Hopes 80 Hours Is Enough,,
19970430,262,Bangladesh Hopes Trial Shows a Nation of Laws,,
19970507,263,"Paid Notice: Deaths  POLKOWITZ, LOUISE",,
19970514,229,"Paid Notice: Deaths  HINDELS, CONSTANCE",,
19970521,235,"William Cunningham, a Guardian of the Poor, Dies at 67",,
19970528,247,Clinton Sees Hope in the Election of Moderate as President of Iran,,
19970604,250,"Back Home, Jazz Hopes to Play at Higher Level",,
19970611,258,"A Pageant That Celebrates Hope, Not Just Beauty",,
19970618,282,"Stewart, a Hot Prospect, Hopes Knicks Take Him",,
19970625,221,"Paid Notice: Deaths  HOPE, HOPE DOUGLAS",,
19970702,226,"Paid Notice: Deaths  HOPE, HOPE DOUGLAS",,
19970709,261,Clinton and G.O.P. Leaders See Hope for Means Test for Medicare,,
19970716,254,"From 14 to 18, With Shrinking Hopes",,
19970723,231,"In Prague, a List Brings Some Hope",,
19970730,222,Little-Known Greene Now Carries America's Hopes in the 100,,
19970806,226,"Caught in Crackdown, Arabs' Hopes Lie in Ruins",,
19970813,240,"Paid Notice: Deaths  LEVINE, MOSES H.",,
19970820,210,"After Long Absence in Embassy, Posting Of Kornblum Is Seen as Reaffirming Ties : Hope Arrives in Bonn With New U.S. Envoy",,
19970827,223,Cambodia's Needs : LETTERS TO THE EDITOR,,
19970903,267,"Palelei Hopes to Stay a Jet, But Bills Pose a Problem",,
19970910,266,Television in Review,,
19970917,297,"Pair Hope to Help Farmers, Too : Putting a New Spin On Philippine Silk",,
19970924,279,France Hopes to Isolate U.S. on Iran Deal,,
19971001,295,Gooden Hopes He'll Rise to Occasion,,
19971008,284,Is It a Musical or Just an Aneurysm?,,
19971015,248,Lehman Hoping Disney Will Pick Up His Game,,
19971022,312,"Paid Notice: Deaths  CARTER, JUDITH (NEE TARR)",,
19971029,291,Man in the News: Charles Ossola Rossotti; Hope for I.R.S. in 2000,,
19971105,267,COMPANY BRIEFS,,
19971112,266,"Suspect in Cabby Killing Glimpsed Hope, but Life Fell Apart",,
19971119,256,"A Theatrical Building With Its Own Drama; Bright Lights, Big Hopes on 42d Street",,
19971126,239,Clinton Gives Hope to Blighted City,,
19971203,265,Romania's Cabinet Brings Reform Hopes,,
19971210,277,G.O.P. Hopes Climate Fight Echoes Health Care Outcome,,
19971217,268,"Paid Notice: Memorials  COHN, HARRY (AARON).",,
19980101,251,"Michigan Approaches the Summit, and Hopes to Hang On",,
19980108,287,Seed of Hope In Ulster Soil,,
19980115,290,'Titanic' Wins Top Golden Globe Award,,
19980122,284,Leetch Hopes He Can Return to Play Soon,,
19980129,286,"As Victories Pile Higher, So Do Nets' Hopes",,
19980205,263,"Paid Notice: Deaths  WRIGHT, JULIA",,
19980212,265,"Paid Notice: Deaths  HANDLER, SAM",,
19980219,264,Advocate Clings to Hope For Campaign Overhaul,,
19980226,242,Bangkok Targets River For Tourism and Trade : Mekong Gives Hope To Thailand,,
19980305,257,China's Economic Battle Plan,,
19980312,276,JUSTICE DEPT. APPROVES MERGER OF 2 ACCOUNTING GIANTS,,
19980319,284,Nets' Playoff Hopes Set Back Two Pegs,,
19980326,263,"Paid Notice: Memorials  COHEN, ANNETTE ROSE (NEE GOLDBERG)",,
19980402,275,Wild-West Macau Is Hoping to Hang Up Its Guns,,
19980409,256,"Before the Wreckers Come, Lilies and Hymns of Hope; Easter Sees 13 Baptized In Brooklyn",,
19980416,264,"With 'No More Pol Pot,' the 'New' Khmer Rouge Hopes the World Will Forgive and Forget",,
19980423,290,"Art Sales: Dazzling Brochures, Dim Hopes",,
19980430,291,"In Excitement Over Cancer Drugs, A Caution Over Premature Hopes",,
19980507,262,Hoping For Bigger Than Big,,
19980514,283,"In Germany, Clinton Voices Hope for Mideast Peace",,
19980521,285,Stock Market In Indonesia Reflects Hope,,
19980528,312,"Paid Notice: Deaths  GREENBERG, RENEE",,
19980604,316,Oops. Bob Hope Is Not Dead.,,
19980611,270,"Lorena Sayer, Graham O'Brien",,
19980618,266,"Greece, Hoping For a UN Seat, Invites Envoys",,
19980625,293,Fighters With a Past Hoping for a Future,,
19980702,280,Seoul Hopes to Earn Up to $8 Billion by 2000 : South Korea to Sell Off Stakes in 11 Companies,,
19980709,308,Police Hope Clues in Car Lead to Missing Woman,,
19980716,247,Russians Hope Economy Has Reached Turning Point,,
19980723,256,"A Chaplain Who Focuses on Hope, Inside and Outside of Prison",,
19980730,243,42d St. Sex Shop Pins Hopes on Cary Grant,,
19980806,264,Liberty's Hope Rises With Shot In Overtime,,
19980813,263,AMERICAN TOPICS,,
19980820,262,Hope and Sanctuary On a Torturous Journey,,
19980827,261,Mexico's Rookie Deputies Hope for Better Season,,
19980903,276,"Data Recorder Is Found, Raising Hopes for Clues to Swissair Crash",,
19980910,382,Hope in Swissair Crash,,
19980917,300,Republicans See Hope In a Staten Island Race,,
19980924,265,Albright Hopes for Progress in Mideast Talks,,
19981001,285,"Paid Notice: Deaths  LOUCKX, TAYLOR",,
19981008,324,"Paid Notice: Deaths  WOODCOCK, FRANCES BENNETT",,
19981015,291,Hopes Dim in Haiti,,
19981022,339,QUOTATION OF THE DAY,,
19981029,318,INSIDE,,
19981105,305,"Paid Notice: Deaths  HOPE, THEODORE S.",,
19981112,310,"In Philippines, as in Much of Asia, Hope Now Focuses on Spurring Demand : Spending Their Way Back to Health",,
19981119,307,Garnes's Fast Healing Gives Hope to Defense,,
19981126,290,"THE MARKETS: Market Place; As sales start at banks, hopes are high that the Japanese will, at last, learn to like mutual funds.",,
19981203,306,Fire Sets Back Museum Plans For Pullman In Chicago,,
19981210,361,Literary Allusions to Feather the Nest,,
19981217,310,The Gift of Goldbricking,,
19990101,283,Caps Crush Lackluster Rangers,,
19990108,300,Policeman Hoping for The Best Vs. Jones,,
19990115,300,Experiment on Mice Offers Hope for Tissue Repair in Humans,,
19990122,315,A Round for the Ages: Duval Wins With a 59,,
19990129,289,Implanted Chip Offers Hope of Simplifying Drug Regimens,,
19990205,289,Economic Scene; Tax-subsidized savings may not work out as many hope.,,
19990212,303,Mets Hope It Will Be The Winter Of Content,,
19990219,302,Mets Hope It Will Be The Winter Of Content,,
19990226,299,"Beyond 'Bus Diplomacy,' Little Hope of an Early Settlement on Kashmir",,
19990305,316,"Hoping to Survive Fraud Probe, Executive Tries to Rebuild Image : EU Commission Adopts Ethics Code",,
19990312,298,Wistful Clinton Dedicates Boyhood Home,,
19990319,298,'I'm a Cynic Who Has Hope for the Human Race',,
19990326,311,Officers Hope Cloud Over Force Will Lift,,
19990402,274,"Paid Notice: Deaths  TOROKER, MAE",,
19990409,300,"With Each Step, a Hope for More Humane Jails",,
19990416,307,"An Uncertain Future, a Tortured Past : Will Berlin Fulfill Hopes for a ""New Beginning"" ?",,
19990423,291,"From 19 Nations, Messages of Thanks, Hope and Determination",,
19990430,309,Drug Offers Hope for Elderly With Eye Disease,,
19990507,306,Pope's Visit Adds to Hope Of a Future With the West,,
19990514,284,Deal Involves Trade Shows,,
19990521,316,Reviving Hopes for Mideast Peace,,
19990528,295,"Hoop Dreams, Not War Games; From Montenegro to the N.B.A., Radojevic Has High Hopes",,
19990604,330,A Boy's Battle With AIDS Underlines Hope,,
19990611,316,Duval Hopes to Beat Blisters and Open Field,,
19990618,292,THE MARKETS: CURRENCIES,,
19990625,296,New Hope on Ending Civil War in Congo,,
19990702,256,"Steels Wins Stage as Zulle, Gotti and Boogerd Are Left Far Behind : Crash Upsets Hopes for 3 Favorites",,
19990709,293,Bush Tells New Jersey 'Compassionate Conservatism' Is Nation's Best Hope,,
19990716,294,U.P.S. Going Public And Its Employees Hope for Windfall,,
19990723,305,"Paid Notice: Deaths  COOK, HAROLD R., M.D.",,
19990730,283,"Detroit, Still Blighted, Puts Hopes in Casinos",,
19990806,275,"Fine Art, Precious Bikes: Sotheby's Hopes to Sell a $500,000 Motorcycle",,
19990813,252,One More River to Cross,,
19990820,250,World Athletic Championship : Seville Has Heated Hopes of Even Greater Competitions,,
19990827,266,UTILITY MERGER PROGRESSES,,
19990903,292,"THE MARKETS: STOCKS -- Jobless Rate in August Again Dipped to a 29-Year Low; Markets Rally, Reflecting Hope on Interest Rates",,
19990910,286,Novartis-Myriad Alliance,,
19990917,299,Families of Taiwan's Missing See Little Hope in the Rubble,,
19990924,348,Rangers Hoping Fleury Cuts Rivals Down to Size,,
19991001,320,"Paid Notice: Deaths  SOLOMON, ESTELLE",,
19991008,323,"Paid Notice: Deaths  SIMON, MARION",,
19991015,327,Lucas Hopes to Miss Only One Game,,
19991022,321,In 2 Leaders' Words: An Outline for Hope in Nigeria,,
19991029,311,Hopes for Rescue of Daewoo Again Dim,,
19991105,323,Books in Brief: Nonfiction,,
19991112,297,Backers of Amateur Arena See Ballpark Plan as Lever,,
19991119,326,N.I.T. Teams Hope a Rough Trip Is Worthwhile,,
19991126,308,Collins Is Hoping To Rewrite History,,
19991203,311,"Paid Notice: Memorials  JOHNSON, LISA M.",,
19991210,339,"Fallout From 'Brute Force' / 2 Inquiries Into Rights Abuses : East Timorese Hope for Justice, but Jakarta Holds Back",,
19991217,301,Barak Hopes Syria Will Agree on Core Issues,,
20000101,324,"Paid Notice: Deaths  GOLDBERG, IDA",,
20000108,331,McCain Pins Hopes On Broad Disclosure,,
20000115,289,N.B.A. Hopes for the Debut Of Jordan the Executive,,
20000122,323,3COM'S PALM UNIT HOPES TO RAISE $345 MILLION IN OFFERING,,
20000129,322,3COM'S PALM UNIT HOPES TO RAISE $345 MILLION IN OFFERING,,
20000205,298,Cohen Brings U.S. Missile-Defense Argument to Europe,,
20000212,292,What 'Age of Hope'?: LETTERS TO THE EDITOR,,
20000219,307,Illinois Governor Hopes to Fix a 'Broken' Justice System,,
20000226,332,The Way We Live Now: 2-27-00: Salient Facts: Landing A Plane In Water; Water Wings,,
20000304,320,"Facing Tough Election Fight, Government Hopes to Attract Investors : Romania to Step Up Privatizations",,
20000311,301,Treasuries Rise on Hopes Of Slowdown,,
20000318,304,Finding Hope Amid Despair in Treating Compulsive Disorders,,
20000325,327,Housemates With Hopes In the City Of Power,,
20000401,293,Religion Journal; Remembering a Martyr In This Season of Hope,,
20000408,297,"The Devils Hope to Make Amends, but They're Standing Around",,
20000415,339,Haggling Stifles Any Hope For Budget Deal This Week,,
20000422,296,"Hopes Are Raised, Then Dashed, Over Stalemate at Port Authority",,
20000429,331,Rebels and Jakarta Set to Start Negotiations : Aceh Cease-Fire Plan Raises Hope for Peace,,
20000506,305,WORLD BUSINESS BRIEFING: AMERICAS; PHONE COMPETITION IN MEXICO,,
20000513,336,Correction,,
20000520,339,A New Season Bring New Hope to Gardeners,,
20000527,276,Agassi Hopes for Same Result In Place That Changed Career,,
20000603,305,Shares Rally on the Hope the Fed Will Hold Steady,,
20000610,337,China Hopes to Benefit From Korean Talks,,
20000617,326,Savarese Hopes to Play the Local Hero,,
20000624,326,New Cinema And New Hope In Harlem,,
20000701,291,Hope in the Face of Suffering,,
20000708,288,An Old Antibiotic Generates New Hopes,,
20000715,300,Philadelphia Hopes to Be Star And Stage of G.O.P. Meeting,,
20000722,297,Pouring Cold Water On Mideast Hopes,,
20000729,318,49ers' Rookie Hopes Time Is on His Side,,
20000805,321,"1925:A Morbid Hour : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20000812,327,"Claude Hope, Who Nurtured the Impatiens, Is Dead at 93",,
20000819,314,Book Agent's Buying Fuels Concern on Influencing Best-Seller Lists,,
20000826,320,Cooper Retirement Offers Hope as Liberty Laments Lost Chance,,
20000902,340,"Reed Suddenly Leaves Denver, And Hopes to Help Another Team",,
20000909,443,A Season For Merce; A Building For Morris,,
20000916,438,"Prague Journal; Protesters Assemble, Hoping for a Rerun of Seattle's Show",,
20000923,419,Rangers' Rookies Give Team Some Hope,,
20000930,379,Giants Hoping to Stay Home,,
20001007,415,Tired Yankees Hope Neagle's Fresh Arm Is on Target,,
20001014,371,"Multiple Personalities? Yes, on the Radio",,
20001021,327,Norwich Hopes to Remove Dams on Yantic,,
20001028,343,Marbury Hopes to Take Nets to the Next Level,,
20001104,380,Cornered Afghan Foes Hope Winter Will Slow the Taliban,,
20001111,364,High Hopes for Brazilian Company's Computer Strategy Game,,
20001118,329,Dimpled Votes Are New Hope For Democrats,,
20001125,356,November 19-25; A Grim Week in the Mideast,,
20001202,366,GORE LOSES FLORIDA RECOUNT CASE; PUTS LAST HOPE IN STATE HIGH COURT,,
20001209,342,"Move Over, Zeffirelli: A New Opera Company Thinks Small",,
20001216,330,"Ardingly Journal; Seeds of Hope, to Keep Mother Earth in Gardening",,
20010101,364,'Grounded' by Hope,,
20010108,358,HYUNDAI MOTOR HOPES TO INCREASE SALES 23% IN THE U.S.,,
20010115,434,Where Every Stray Has Its Day to Be Walked,,
20010122,383,The Boss: I Hope What I Do Matters,,
20010129,401,Hope for Bosnia,,
20010205,361,Nets Try to Build On Two Victories And New Hope,,
20010212,354,Cheaper Drugs Offer Hope In the War Against AIDS,,
20010219,390,Aiming for the Pin,,
20010226,348,Huskies Hoping To Make Amends,,
20010305,345,"With No Hope in Sight, Isles Turn to Henning",,
20010312,326,"Japan Is Shackled by Deflation, Blocking Its Hope for Recovery",,
20010319,397,AUTO SALES SLOWDOWN SEEN,,
20010326,336,Mets' Backups Are Hoping They Make the Final Cut,,
20010402,351,Environmental Reversals Leave Moderate Republicans Hoping for Greener Times,,
20010409,334,"Faith, Hope and Hardball; In Mayor's Race, Vallone Can't Always Be Nice",,
20010416,345,In a Peaceful Neighborhood Graffiti Attack Turns Racist,,
20010423,388,Camby Hopes to Play in Game 4,,
20010430,348,"Paid Notice: Deaths  GARVAN, HOPE J.",,
20010507,397,"As Shoppers Keep It Up, Hope Persists",,
20010514,351,"Mourning a Lost Dog, Lost Childhood Hopes",,
20010521,332,U.N. Delegation Finds Reasons for Hope in Congo Peace Talks,,
20010528,364,"In the Hunt for Authentic Thai Food, One Spot Offers Hope",,
20010604,354,Latin American Markets Show a Glimmer of Hope,,
20010611,373,Hope Against Hope,,
20010618,347,Hopes Grow in Brooklyn and Staten Island,,
20010625,371,New Players and New Coach Renew Mexico's Hopes,,
20010702,337,Metro Briefing | New York: Babylon: Rail Station Reopening Is Proposed,,
20010709,353,Candidates Hoping to Replace Samaranch,,
20010716,359,Smith St.: A Hot Strip With a Storied Past,,
20010723,373,Victorious Mosley Makes De La Hoya an Offer He Hopes He Won't Refuse,,
20010730,381,CBS hopes new slot for 'Big Brother 2' soothes sponsors.,,
20010806,376,"Katherine Maggiotto, Timothy Mehok",,
20010813,305,MediaTalk; Technology Magazine Hopes to Fill a Niche,,
20010820,346,MediaTalk; Technology Magazine Hopes to Fill a Niche,,
20010827,321,Hope Comes In Peaks And Valleys; Artist's View of New Haven Preceded Changing Times,,
20010903,364,Chip Industry Waits for Hope,,
20010910,455,A Few Moments of Hope In a Mountain of Rubble,,
20010917,449,Giants' Defense Hopes to Live Up to Hype,,
20010924,415,Sept. 23-29; A Glimmer of Hope,,
20011001,400,Intel to Offer New Chips Today In Hope of Buoying Laptop Sales,,
20011008,440,Islanders Hope to Ride The Lucky Seven Line,,
20011015,360,Trend Bucked As Nokia Net Meets Hopes,,
20011022,394,Williams Pushed for an Edge He Hopes to Keep,,
20011029,403,Hoping That Children Won't Feel Her Pain,,
20011105,437,"Hands in the Dirt, Face to the Sun: Hope in the Garden",,
20011112,414,Hoping That Yesterday's Tent of Tomorrow Has a Future,,
20011119,364,"With Love, From Pupils In Heartland; Unlikely Pen Pals Share Grief, Hopes and Banter",,
20011126,390,Colorado Intercepts Texas' Title Hopes,,
20011203,397,High Hopes for Mobile Internet ID Systems,,
20011210,408,Delivering Hope By Another Route; H.I.V. Activists Collect Drugs For the Needy Outside the U.S.,,
20011217,359,Thwarted Hopes in Congress,,
20020101,329,"After Two-Year Drop in Markets, Calendar Turns on Note of Hope",,
20020108,352,A Couple's Bumpy Ride Through Love and Life,,
20020115,326,The Neediest Cases; Classes Give Hope to a Blind Musician,,
20020122,384,"Singles Tours, Romance Extra",,
20020129,379,"Argentina Offers Economic Plan, Hoping to Sidestep Court",,
20020205,375,Spins on Vegas,,
20020212,376,How to Fly As a Courier,,
20020219,405,"At Maryknoll, Quilt Sales and Hope",,
20020226,404,Penn Rallies to Keep Ivy Title Hopes Alive,,
20020305,341,Penn Crushes Yale and Its N.C.A.A. Tourney Hopes,,
20020312,395,Europe's dashed cable hopes,,
20020319,315,Jayhawks Coach Hopes His 3rd Trip Brings Him a Title,,
20020326,328,"Parish Embraces a Time of Hope, Not Scandal",,
20020402,380,When Sick Is Too Sick to Fly,,
20020409,412,Beckham Injury Dashes Hopes,,
20020416,516,A Show of Hands,,
20020423,444,Metro Briefing: New York,,
20020430,344,Arsenal Hopes Luck Does Not Run Out,,
20020507,354,"Nationhood near, hopes are rising in East Timor",,
20020514,349,Being Rich Is Grand; Getting Old Is Getting Old,,
20020521,322,"Hoping DNA Will Discover Columbus, Post-Mortem",,
20020528,338,Amenities Proliferate on Board,,
20020604,433,A Jury Orders Genentech to Pay $300 Million in Royalties,,
20020611,368,German Chancellor Hopes To Release Evidence Soon,,
20020618,343,Battle to Beat Schröder Finds Hope in Europe's Tilt to Right,,
20020625,342,"Bonnie Rubin, Michael Weinbach",,
20020702,331,"With Cryonics, Hope Runs Ahead of Reality",,
20020709,371,"The Marlins Give Up Two Stars but Not Hope, They Say",,
20020716,337,Catholics Hoping to Shift Bit Of Power From Pulpit to Pew,,
20020723,336,Sports of The Times; Finding Pessimism Where Hope Abounds,,
20020730,317,Greece Hopes Arrests Earn It Europe's Embrace,,
20020806,295,A Nominee With Vigor Gives Michigan Democrats Hope,,
20020813,318,Metro Briefing | New York: Albany: Number Of Listed Sex Offenders  Rises,,
20020820,315,Metro Briefing | New Jersey: No Anthrax Found At 2 Postal Centers,,
20020827,297,"College Football Begins in Full, Rekindling Hopes",,
20020903,371,The Hang Glider,,
20020910,381,The Last Great White Hope,,
20020917,362,"Paid Notice: Deaths  FORD, HOPE (MCWILLIAM)",,
20020924,375,Ryder Cup Golf : A veteran hopes for calmer cup,,
20021001,412,Whiskey À Go-Go,,
20021008,394,"Borders to Return Downtown With New Store, Prompting Hope for Retail Revitalization",,
20021015,397,Japan Hopes to Use Aid to Press North Korea to End A-Bomb Plan,,
20021022,396,New Hopes for Quieting the Roaring in the Ear,,
20021029,372,Surge in Microsoft and Hopes for a Rate Cut Lift Shares,,
20021105,428,"Jets Keep Revival, and Playoffs Hopes, Alive",,
20021112,353,Washington Talk; Hopes by Democrats For Filibusters Fade,,
20021119,394,Nuns Bring Hope to a Destitute Town in Mississippi,,
20021126,310,"Sports of The Times; The Three Enduring Virtues of the N.F.L.: Faith, Hope and Parity",,
20021203,384,Hoping to Annoy Everyone (You Call That Boring?),,
20021210,389,McDyess Hopes For Early Return,,
20021217,342,Little Hope Connecticut Will Resolve Deficit Fast,,
20030101,312,A Pricey Phone By the Bed,,
20030108,386,"The Old-Girl Network, Misplaced Priorities, Religion Wars",,
20030115,346,Horror Mixes With Hope in Two Reports on Racial Killings,,
20030122,376,Hopes Dim in Search For Youths in Sound,,
20030129,437,"Though Wigginton Blends In, He Is Hoping to Stand Out",,
20030205,391,Isles' Early Hopes Thwarted By the Hard-Checking Flyers,,
20030212,391,"They Love Tango, And Are Hoping You'll Love It Too",,
20030219,371,Hope Only Glimmers for Transplant Victim,,
20030226,387,Struggling EMI Pins U.S. Hopes On Over-the-Top British Singer,,
20030305,404,When Dogs Must Fly,,
20030312,398,"Paid Notice: Deaths  LAPID, BARBARA HOPE, R.N.",,
20030319,483,Republicans Depict War As Harder Than Hoped,,
20030326,478,Kovalev and Dunham Lift Rangers' Hopes,,
20030402,423,Burnitz Gives Mets A Reason For Hope,,
20030409,441,Personal Business; Selling Golfers the Hope Of the Sweeter Swing,,
20030416,395,What Hope Now for Mideast Peace?,,
20030423,379,"With Brylin Healthy, Devils Hope for Boost",,
20030430,389,Giants Hope to Develop Rookie Into a Tight End,,
20030507,367,South Korea hopes president's visit to U.S. will heal rift in alliance,,
20030514,339,Mediocre but Hoping for a Berth in the Tour,,
20030521,324,Biotech Food And the Hungry,,
20030528,387,Hoping a Troubled Bridge Over Water Will Be a Pathway to Mideast Peace,,
20030604,363,"Hilliard Returns, and Giants Hope He Can Stick Around",,
20030611,328,Watson Still Close To Lead,,
20030618,329,Latest Peace Hopes Thwarted on Africa's Battlefields,,
20030625,369,Latest Peace Hopes Thwarted on Africa's Battlefields,,
20030702,330,Triple-Bogey Finish Gives McKay's Opponents Hope,,
20030709,336,Metro Briefing | New Jersey: Woodbury: Arrest In Bludgeoning Death,,
20030716,334,Hopes Brighten as Concern Persists in Japan,,
20030723,323,"Bob Hope, Master of One-Liners and Friend to G.I.'s, Dies at 100",,
20030730,334,Frugal Plus,,
20030806,289,Kitsch and Charm On the Peninsula,,
20030813,295,Lockerbie Victims' Relatives See Glimmer of Hope,,
20030820,311,The Hopes of Ireland Rest On a Player Rated 329th,,
20030827,305,Commercial Artists Face Labor Talks,,
20030903,361,Rail Transfer Station Opens to High Hopes,,
20030910,328,Big Hopes for Filling China's Garages,,
20030917,340,Nuclear industry sees hope after heat wave,,
20030924,337,"In east, a mix of hope and bewilderment",,
20031001,350,Polaroid hopes the flash of a new campaign wins back its image of being on the cutting edge.,,
20031008,351,Republicans Hope to Enlist The Growing Hispanic Vote,,
20031015,339,Peace Prize Renews Hope Of Changes For Iranians,,
20031022,354,Personal Business; A Tight Job Market Dampens Ivy League Hopes,,
20031029,314,"Nets Raise Bar, Hoping The Banner Will Follow",,
20031105,400,"Quick To Buy, Hoping To Sell",,
20031112,388,Messier Hoping He Can Play Outdoors,,
20031119,344,Sorenstam Hopes to End Memorable Year in Style,,
20031126,329,The Neediest Cases; Mother's Hope for Son: No More Wheelchair,,
20031203,349,"Despite decades of bloodshed, hopes for peace are slim : Sudan rebels wary over talks",,
20031210,367,Injured Devils Are Hoping To Be Healthy for Flyers,,
20031217,336,"From a Young Teacher, a Way to Get Donors for Class Projects",,
20040101,295,A Bag of Heroin and a Crisp White Shirt,,
20040108,335,World Business Briefing | Asia: South Korea: Hope For Credit Card Concern,,
20040115,383,Iran's Leader Mixes Hope With Defiance In Davos Talk,,
20040122,371,Rover Engineers Hope They Found Problem,,
20040129,349,Intel Hopes Its Latest Chip Drives a New PC Generation,,
20040205,360,Hope I Die Before I Get Young,,
20040212,306,Democrats Pin Hopes on Kentucky Special Election,,
20040219,365,Yankees Hope Lieber Can Be All That He Was,,
20040226,369,Edwards Hopes Georgia Repeats History,,
20040304,331,"1904:Hope For Peace in Balkans : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20040311,336,LETTERS TO THE EDITOR,,
20040318,312,"E-Commerce Report; Proponents say that the time has come for online radio, and now they hope mainstream advertisers come along.",,
20040325,349,Fast Recovery After Disasters Offers Hope to Connecticut,,
20040401,310,"Sri Lankans Vote Today, Hoping to End Instability and Poverty",,
20040408,286,Putin Doubts Expanded NATO Meets New Threats,,
20040415,329,"Latin America Losing Hope In Democracy, Report Says",,
20040422,358,"Paid Notice: Deaths   HAGER, ADOLPH",,
20040429,332,Hoping to Make Jockey's Whip Lightning Rod,,
20040506,304,"Paid Notice: Memorials   SHAFRAN, EDITH",,
20040513,370,Israelis and Palestinians: Two Views Without Hope,,
20040520,352,Grenada Has Hopes of Upset,,
20040527,340,FRENCH OPEN TENNIS: Their title hopes dissolve in rain,,
20040603,378,Drugs Show New Hope in Fighting Cancer,,
20040610,308,Latest From McCain on V.P. Reports: 'I Hope It's Over',,
20040617,351,World Business Briefing | Americas: Brazil: New Oil Rigs,,
20040624,346,A Very Muscular Baby Offers Hope Against Diseases,,
20040701,350,Weight Watchers,,
20040708,355,TOUR DE FRANCE : Things that go bump in the day topple a rider and his hopes,,
20040715,391,Edwards Kicks Off Solo Tour,,
20040722,351,"Last Chance High; Young Offenders Find Hope, Guardedly, in the Classroom",,
20040729,374,"Caroline Schutz, David Gould",,
20040805,320,F.A.A. Hopes to Clip Wings At Chicago's Busy O'Hare,,
20040812,339,"Yonkers's Schools, and Hopes for Money",,
20040819,359,Loaiza Still Hopes to Stick With the Yankees a While,,
20040826,387,"Against Undefeated Spain, U.S. Hopes Good Is Good Enough",,
20040902,350,An Actor Working on Madison Avenue,,
20040909,337,Singh Makes It to Top and Is Hoping to Stay,,
20040916,339,A glimmer of hope in Putin's power grab,,
20040923,366,World Briefing | Europe: Turkey: Premier Hopes To Reassure Europeans,,
20040930,366,Hope and Reality in Albany,,
20041007,395,Florida A&M Tries to Recover From Failed Bid,,
20041014,381,Seattle Hopes Youth Serves an Upset in New England,,
20041021,358,"Faith, Hope and Clarity",,
20041028,411,Both Parties Pin Hopes on Florida Senate Race,,
